date,details_link,hood,lat,lon,misc,price,title
Jun  2,https://newyork.craigslist.org/brk/reo/d/open-house-today-until-9pm-dream/7122736796.html,,-73.847300,40.722900,,$1480,■■■OPEN HOUSE TODAY UNTIL 9PM - DREAM APARTMENTS ALL OVER
Jun  2,https://newyork.craigslist.org/brk/reo/d/move-by-the-17th-of-the-monthguarenteed/7122727358.html,,-73.847300,40.722900,,$1557,Move by the 17th of the month......guarenteed!!!!!!! - WEST 106TH ST
Jun  2,https://newyork.craigslist.org/brk/reo/d/move-by-the-15th-of-the-monthguarenteed/7122730660.html,,-73.847300,40.722900,,$1557,Move by the 15th of the month......guarenteed!!!!!!! - WEST 106TH ST
Jun  2,https://newyork.craigslist.org/brk/reo/d/new-york-city-need-new-place/7122726021.html,,-73.847300,40.722900,,$1480,Need a new place....
Jun  2,https://newyork.craigslist.org/brk/reo/d/open-house-today-until-9pm-dream/7122734688.html,,-73.847300,40.722900,,$1480,■■■OPEN HOUSE TODAY UNTIL 9PM - DREAM APARTMENTS ALL OVER
Jun  2,https://newyork.craigslist.org/brk/reo/d/new-york-city-need-new-place/7122723659.html,,-73.847300,40.722900,,$1480,Need a new place....
Jun  2,https://newyork.craigslist.org/brk/reo/d/while-everyone-elses-doors-are-closed/7122731946.html,,-73.943600,40.701200,,$1480,"▶️▶️ While everyone else's doors are closed, we're open for you. "
Jun  2,https://newyork.craigslist.org/brk/reo/d/open-house-today-until-9pm-dream/7133438900.html,,-73.943600,40.701200,,$1480,■■■OPEN HOUSE TODAY UNTIL 9PM - DREAM APARTMENTS ALL OVER
Jun  2,https://newyork.craigslist.org/brk/reo/d/immediate-availability-for-this-2br/7122727406.html,,-73.943600,40.701200,,$1660,Immediate Availability for this 2br
Jun  2,https://newyork.craigslist.org/brk/reo/d/immediate-availability-for-this-2br/7122726292.html,,-73.943600,40.701200,,$1660,Immediate Availability for this 2br
Jun  2,https://newyork.craigslist.org/brk/reo/d/immediate-availability-for-this-2br/7122731708.html,,-73.943600,40.701200,,$1660,Immediate Availability for this 2br
Jun  2,https://newyork.craigslist.org/brk/reo/d/immediate-availability-for-this-2br/7122723734.html,,-73.943600,40.701200,,$1660,Immediate Availability for this 2br
Jun  2,https://newyork.craigslist.org/brk/reo/d/immediate-availability-for-this-2br/7122734561.html,,-73.943600,40.701200,,$1660,Immediate Availability for this 2br
Jun  2,https://newyork.craigslist.org/brk/reo/d/immediate-availability-for-this-2br/7122730444.html,,-73.943600,40.701200,,$1660,Immediate Availability for this 2br
Jun  2,https://newyork.craigslist.org/brk/reo/d/immediate-availability-for-this-2br/7122733505.html,,-73.625948,41.198371,,$1660,Immediate Availability for this 2br
Jun  2,https://newyork.craigslist.org/brk/reo/d/immediate-availability-for-this-2br/7122731165.html,,-73.625948,41.198371,,$1660,Immediate Availability for this 2br
Jun  2,https://newyork.craigslist.org/brk/reo/d/immediate-availability-for-this-2br/7122735037.html,,-73.625948,41.198371,,$1660,Immediate Availability for this 2br
Jun  2,https://newyork.craigslist.org/brk/reo/d/immediate-availability-for-this-2br/7124173289.html,,-73.625948,41.198371,,$1660,Immediate Availability for this 2br
Jun  2,https://newyork.craigslist.org/mnh/reo/d/new-york-nyc-midtown-manhattan-storage/7123079282.html, (Midtown East),-74.001400,40.679400,,$1750,NYC Midtown  Manhattan Storage  for Rent
Jun  2,https://newyork.craigslist.org/mnh/reo/d/east-113th-st/7118586781.html, (Upper West Side),-74.001400,40.679400,,$1550,East 113TH ST
Jun  2,https://newyork.craigslist.org/mnh/reo/d/east-113th-st/7131088873.html, (Upper West Side),-74.001400,40.679400,,$1550,East 113TH ST
Jun  2,https://newyork.craigslist.org/brk/reo/d/brooklyn-brand-new-building-4001-new/7134658091.html, (Sunset Park),-74.001400,40.679400,,$2200,Brand New Building: 4001 New Utrecht Ave
Jun  2,https://newyork.craigslist.org/que/reo/d/new-york-city-utilities-included/7119477165.html,,-73.953600,40.583900,,$1599,Utilities included
Jun  2,https://newyork.craigslist.org/que/reo/d/new-york-city-utilities-included/7119477320.html,,-73.953600,40.583900,,$1599,Utilities included
Jun  2,https://newyork.craigslist.org/que/reo/d/new-york-city-utilities-included/7119900268.html,,-73.953600,40.583900,,$1599,Utilities included
Jun  2,https://newyork.craigslist.org/mnh/reo/d/new-york-commercial-midtown-manhattan/7124746995.html, (Midtown East),-73.953600,40.583900,,$390000,Commercial  Midtown  Manhattan Condo for Sale
Jun  2,https://newyork.craigslist.org/que/reo/d/new-york-city-utilities-included/7119571888.html,,-73.847300,40.722900,,$1899,Utilities included
Jun  2,https://newyork.craigslist.org/que/reo/d/new-york-city-west-143rd-st-utilities/7119572694.html,,-73.847300,40.722900,,$1899,West 143rd st.   Utilities included
Jun  2,https://newyork.craigslist.org/que/reo/d/new-york-city-utilities-included/7119476992.html,,-73.847300,40.722900,,$1899,Utilities included
Jun  2,https://newyork.craigslist.org/que/reo/d/new-york-city-west-15wnd-st/7119573428.html,,-73.847300,40.722900,,$1899,West 15wnd st bway....Utilities included
Jun  2,https://newyork.craigslist.org/que/reo/d/new-york-city-utilities-included/7119571107.html,,-73.625948,41.198371,,$1899,Utilities included
Jun  2,https://newyork.craigslist.org/que/reo/d/new-york-city-rent-to-own-utilities/7122969397.html,,-73.625948,41.198371,,$1899,RENT TO OWN 🏅 Utilities included 🥇 VOUCHERS OK 🥉 SHOWING TILL 8PM🥈
Jun  2,https://newyork.craigslist.org/que/reo/d/new-york-city-utilities-included/7119477555.html,,-73.625948,41.198371,,$1899,Utilities included
Jun  2,https://newyork.craigslist.org/que/reo/d/new-york-city-utilities-included/7122967609.html,,-73.625948,41.198371,,$1599,Utilities included
Jun  2,https://newyork.craigslist.org/mnh/reo/d/new-york-nyc-midtown-manhattan-storage/7123079723.html, (Midtown East),-73.943600,40.701200,,$1750,NYC Midtown Manhattan Storage/Office for Rent
Jun  2,https://newyork.craigslist.org/que/reb/d/oakland-gardens-one-family-renovated/7130139593.html, (Bayside / Oakland Gardens),-73.943600,40.701200,,$935000,One Family Renovated / Gorgeous
Jun  2,https://newyork.craigslist.org/wch/reo/d/croton-on-hudson-one-bedroom-for-rent/7134657319.html, (croton on hudson),-73.943600,40.701200,,$1250,One bedroom for rent
Jun  2,https://newyork.craigslist.org/mnh/reo/d/get-movin/7118051769.html, (Upper West Side),-73.943600,40.701200,,$999,Get movin
Jun  2,https://newyork.craigslist.org/mnh/reo/d/showing-until-9pm/7118053431.html, (Upper West Side),-73.797031,40.998209,,$1863,Showing UNTIL 9PM 💓💓💓💓
Jun  2,https://newyork.craigslist.org/mnh/reo/d/showing-until-9pm/7118052382.html, (Upper West Side),-73.797031,40.998209,,$1863,Showing UNTIL 9PM 💓💓💓💓
Jun  2,https://newyork.craigslist.org/mnh/reo/d/kingsbridge-heights-bailey-avenue-bed-1/7119476328.html, (Upper West Side),-73.797031,40.998209,,$1557,"Kingsbridge Heights     Bailey Avenue $1,695       2bed     1 Bath    "
Jun  2,https://newyork.craigslist.org/mnh/reo/d/get-movin/7121519394.html, (Upper West Side),-73.797031,40.998209,,$999,Get movin
Jun  2,https://newyork.craigslist.org/mnh/reo/d/while-everyone-elses-doors-are-closed/7122883235.html, (Upper West Side),-73.635500,41.190900,,$1557,"   ▶️▶️ While everyone else's doors are closed, we're open for you. "
Jun  2,https://newyork.craigslist.org/mnh/reo/d/kingsbridge-heights-bailey-avenue-bed-1/7119476177.html, (Upper West Side),-73.635500,41.190900,,$1557,"Kingsbridge Heights     Bailey Avenue $1,695       2bed     1 Bath    "
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-short-sale-expediters-25-year/7133515843.html, (All Boroughs),-73.635500,41.190900,,$0,Short Sale Expediters 25  Year  All Boroughs
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-short-sale-expediters-25-year/7133513302.html, (All Boroughs),-73.635500,41.190900,,$0,Short Sale Expediters 25  Year  All Boroughs
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-short-sale-expediters-25-year/7133513083.html, (All Boroughs),-75.478100,40.606800,,$0,Short Sale Expediters 25  Year  All Boroughs
Jun  2,https://newyork.craigslist.org/mnh/reo/d/kingsbridge-heights-bailey-avenue-bed-1/7119475916.html, (Upper West Side),-75.478100,40.606800,,$1557,"Kingsbridge Heights     Bailey Avenue $1,695       2bed     1 Bath    "
Jun  2,https://newyork.craigslist.org/mnh/reo/d/get-movin/7123727662.html, (Upper West Side),-75.478100,40.606800,,$999,Get movin
Jun  2,https://newyork.craigslist.org/que/reb/d/brooklyn-lost-your-home-in-foreclosure/7133510927.html, (All Boroughs and L.I.),-75.478100,40.606800,,$0,LOST YOUR HOME IN FORECLOSURE? POS. $CASH$ REFUND FOR YOU NO FEE!
Jun  2,https://newyork.craigslist.org/stn/reb/d/staten-island-1-family-semi-close-to/7134656873.html, (midland beach),-73.942600,40.818300,,$449000,"1 family semi Close to Midland Beach boardwalk, close to bicycle ridin"
Jun  2,https://newyork.craigslist.org/brk/reo/d/brooklyn-beautiful-recently-renowated/7134656826.html, (BAY RIDGE / DYKER HEIGHTS),-73.942600,40.818300,,$1650,BEAUTIFUL RECENTLY RENOWATED APARTMENT
Jun  2,https://newyork.craigslist.org/mnh/reo/d/kingsbridge-heights-bailey-avenue-bed-1/7120986108.html, (Upper West Side),-73.942600,40.818300,,$1557,"Kingsbridge Heights     Bailey Avenue $1,695       2bed     1 Bath    "
Jun  2,https://newyork.craigslist.org/stn/reb/d/staten-island-beautiful-one-family-semi/7134656671.html, (Oakwood - New Dorp Heights),-73.942600,40.818300,,$649000,BEAUTIFUL ONE FAMILY SEMI IN HART OF OAKWOOD NEW DORP HEIGHTS WITH BAS
Jun  2,https://newyork.craigslist.org/mnh/reo/d/showing-until-9pm/7118050155.html, (Upper West Side),-89.602600,40.768100,,$1863,Showing UNTIL 9PM 💓💓💓💓
Jun  2,https://newyork.craigslist.org/mnh/reo/d/showing-until-9pm/7124937589.html, (Upper West Side),-89.602600,40.768100,,$1863,Showing UNTIL 9PM 💓💓💓💓
Jun  2,https://newyork.craigslist.org/mnh/reo/d/showing-until-9pm/7122883905.html, (Upper West Side),-89.602600,40.768100,,$1863,Showing UNTIL 9PM 💓💓💓💓
Jun  2,https://newyork.craigslist.org/mnh/reo/d/showing-until-9pm/7124938394.html, (Upper West Side),-89.602600,40.768100,,$1863,Showing UNTIL 9PM 💓💓💓💓
Jun  2,https://newyork.craigslist.org/stn/reb/d/staten-island-2-family-detached-offers/7134656445.html, (great kills),-73.223905,40.735031,,$728800,2 family detached offers you all the comforts you will need... 4 bedro
Jun  2,https://newyork.craigslist.org/mnh/reo/d/kingsbridge-heights-bailey-avenue-bed-1/7122885058.html, (Upper West Side),-73.223905,40.735031,,$1557,"Kingsbridge Heights     Bailey Avenue $1,695       2bed     1 Bath    "
Jun  2,https://newyork.craigslist.org/stn/reb/d/staten-island-one-family-detached/7134656228.html, (port richmond),-73.223905,40.735031,,$359000,ONE FAMILY DETACHED COLONIAL OFFERS YOU ALL THE COMFORTS YOU WILL NEED
Jun  2,https://newyork.craigslist.org/mnh/reo/d/while-everyone-elses-doors-are-closed/7134648321.html, (Upper West Side),-73.223905,40.735031,,$1557,"▶️▶️ While everyone else's doors are closed, we're open for you.🎃🎃"
Jun  2,https://newyork.craigslist.org/stn/reb/d/brooklyn-with-full-magnificent-views-of/7134656048.html, (Grymes Hill/ staten island),-73.942600,40.818300,,$869000,With full magnificent Views of the City which never sleeps...
Jun  2,https://newyork.craigslist.org/mnh/reo/d/get-movin/7122884511.html, (Upper West Side),-73.942600,40.818300,,$999,Get movin
Jun  2,https://newyork.craigslist.org/mnh/reo/d/get-movin/7122882366.html, (Upper West Side),-73.942600,40.818300,,$999,Get movin
Jun  2,https://newyork.craigslist.org/que/reo/d/forest-hills-forest-hills-one-large/7121916540.html, (Forest hills),-73.942600,40.818300,,$1850,Forest Hills One Large Bedroom for rent $1850
Jun  2,https://newyork.craigslist.org/mnh/reo/d/get-movin-east-143rd-st/7124938574.html, (Upper West Side),0.000000,0.000000,,$999,Get movin east 143rd st
Jun  2,https://newyork.craigslist.org/mnh/reo/d/kingsbridge-heights-bailey-avenue-bed-1/7120985412.html, (Upper West Side),0.000000,0.000000,,$1557,"Kingsbridge Heights     Bailey Avenue $1,695       2bed     1 Bath    "
Jun  2,https://newyork.craigslist.org/mnh/reo/d/showing-until-9pm/7119476089.html, (Upper West Side),0.000000,0.000000,,$1863,Showing UNTIL 9PM 💓💓💓💓
Jun  2,https://newyork.craigslist.org/mnh/reo/d/get-movin/7119476535.html, (Upper West Side),0.000000,0.000000,,$999,Get movin
Jun  2,https://newyork.craigslist.org/mnh/reo/d/showing-until-9pm/7120487082.html, (Upper West Side),-73.847300,40.722900,,$1863,Showing UNTIL 9PM 💓💓💓💓
Jun  2,https://newyork.craigslist.org/mnh/reo/d/get-movin/7118054799.html, (Upper West Side),-73.847300,40.722900,,$999,Get movin
Jun  2,https://newyork.craigslist.org/mnh/reo/d/new-york-nyc-midtown-manhattan-storage/7118919518.html, (Midtown East),-73.847300,40.722900,,$1750,NYC Midtown Manhattan Storage/Office for Rent
Jun  2,https://newyork.craigslist.org/mnh/reo/d/new-york-commercial-midtown-manhattan/7122201313.html, (Midtown East),-73.847300,40.722900,,$390000,Commercial  Midtown  Manhattan Condo for Sale
Jun  2,https://newyork.craigslist.org/mnh/reo/d/new-york-nyc-midtown-manhattan-storage/7120104501.html, (Midtown East),-73.994100,40.644202,,$1750,NYC  Midtown  Manhattan Storage / office   for Rent
Jun  2,https://newyork.craigslist.org/que/reb/d/flushing-lim-flushing-brick-attached/7134652275.html, (Flushing),-73.994100,40.644202,,$950000,(LIM) Flushing Brick Attached Colonial
Jun  2,https://newyork.craigslist.org/brk/reo/d/brooklyn-storage-building-for-rent/7134644160.html, (Brooklyn),-73.994100,40.644202,,$6000,STORAGE BUILDING FOR RENT
Jun  2,https://newyork.craigslist.org/stn/reb/d/staten-island-commercial-space-for-rent/7134651605.html, (Midland Beach),-73.994100,40.644202,,$2300,COMMERCIAL SPACE FOR RENT ON PRIME LOCATION CENTRAL AIR NEW RENOVATED
Jun  2,https://newyork.craigslist.org/stn/reb/d/staten-island-nese-deshironi-te-bleni/7134651452.html, (staten island),-73.994100,40.644202,,$0,Nese Deshironi Te Bleni Apo Shitni Shtepin apo Pronen Tuaj Ne New York
Jun  2,https://newyork.craigslist.org/stn/reb/d/staten-island-one-family-detached/7134651303.html, (port richmond),-73.994100,40.644202,,$359000,ONE FAMILY DETACHED COLONIAL OFFERS YOU ALL THE COMFORTS YOU WILL NEED
Jun  2,https://newyork.craigslist.org/stn/reb/d/staten-island-prime-location-new/7134651162.html, (midland beach),-73.994100,40.644202,,$4500,"Prime location. New renovated 2,800 sq ft commercial building space fo"
Jun  2,https://newyork.craigslist.org/brk/reb/d/staten-island-rare-opportunity-to-own/7134651047.html, (S.E. Annadale/staten island),-73.994100,40.644202,,$1299000,"Rare Opportunity to own a true 5 bedroom, 4 Bath renovated center hall"
Jun  2,https://newyork.craigslist.org/brk/reo/d/brooklyn-doctor-dentists-office-for/7129490491.html, (Sunset park),-73.994100,40.644202,,$0,Doctor/ dentist's office for rent complete new renovation
Jun  2,https://newyork.craigslist.org/jsy/reo/d/bon-aqua-small-tn-farm/7128974164.html, (Bon Aqua),-73.975383,40.749483,,$479,Small tn farm
Jun  2,https://newyork.craigslist.org/brk/reo/d/brooklyn-multifamily-brick-bldg-for/7122193373.html, (Bklyn ny sunset Park),-73.975383,40.749483,,$0,Multifamily brick bldg.  For sale 16 units steps to 39st D train
Jun  2,https://newyork.craigslist.org/brk/reo/d/brooklyn-24hr-deli-grocery-store-for/7122193545.html, (Sunset Park),-73.975383,40.749483,,$0,24hr. Deli/ grocery store for sale Sunset park location
Jun  2,https://newyork.craigslist.org/brk/reo/d/brooklyn-sunset-park-corner-grocery/7122193703.html, (Sunset Park),-73.975383,40.749483,,$0,Sunset Park corner grocery store for sale steps to R train
Jun  2,https://newyork.craigslist.org/wch/reo/d/pomona-resort-living-in-pomona-bank/7134637311.html, (POMONA),-73.935600,40.849600,,$800000,RESORT LIVING IN POMONA-BANK OWNED
Jun  2,https://newyork.craigslist.org/brk/reo/d/brooklyn-sunset-park-deli-grocery-store/7129074360.html, (Bklyn sunset Park),-73.935600,40.849600,,$0,Sunset Park Deli/ grocery store for sale 51st 4th Ave nr.R train
Jun  2,https://newyork.craigslist.org/que/reb/d/flushing-id-lim-flushing-brick-house/7134648647.html, (Flushing),-73.935600,40.849600,,$950000,ID #: (LIM) Flushing Brick House Attached Colonial for Sale
Jun  2,https://newyork.craigslist.org/brk/reo/d/brooklyn-brooklyn-property-for-sale/7134642412.html, (Brooklyn),-73.935600,40.849600,,$0,Brooklyn Property for sale
Jun  2,https://newyork.craigslist.org/mnh/reo/d/new-york-nyc-midtown-manhattan-storage/7130905403.html, (Midtown East),-74.006401,40.714199,,$1750,NYC Midtown Manhattan Storage/Office  for Rent
Jun  2,https://newyork.craigslist.org/mnh/reo/d/new-york-commercial-midtown-condo-for/7119544768.html, (Midtown East),-74.006401,40.714199,,$390000,Commercial  Midtown  Condo for Sale
Jun  2,https://newyork.craigslist.org/mnh/reo/d/new-york-nyc-midtown-manhattan-storage/7130904947.html, (Midtown East),-74.006401,40.714199,,$1750,NYC Midtown Manhattan Storage/Office for Rent
Jun  2,https://newyork.craigslist.org/stn/reo/d/staten-island-first-month-free-on/7134645005.html, (ST. GEORGE),-74.006401,40.714199,,$1765,FIRST MONTH FREE ON WATERVIEW UNITS!!!
Jun  2,https://newyork.craigslist.org/wch/reo/d/harrison-bright-immaculate-4bd-bank/7134643858.html, (HARRISON),-74.006401,40.714199,,$800000,BRIGHT & IMMACULATE 4BD-BANK OWNED
Jun  2,https://newyork.craigslist.org/jsy/reo/d/haledon-gorgeous-design-5bd-bank-owned/7134642520.html, (NORTH HALEDON),-74.006401,40.714199,,$600000,GORGEOUS DESIGN 5BD-BANK OWNED
Jun  2,https://newyork.craigslist.org/que/reo/d/program-ok-new-4-bedroom-bushwick/7134642446.html, (Brooklyn),-74.006401,40.714199,,$2200,😍😍😍 program OK NEW 4 Bedroom. Bushwick
Jun  2,https://newyork.craigslist.org/wch/reo/d/orangeburg-heart-of-sherwood-forest/7134638008.html, (ORANGEBURG),-74.006401,40.714199,,$800000,HEART OF SHERWOOD FOREST-BANK OWNED
Jun  2,https://newyork.craigslist.org/wch/reo/d/mamaroneck-great-renovated-5bd-bank/7134641819.html, (RYE),-73.935600,40.849600,,$800000,GREAT RENOVATED 5BD-BANK OWNED
Jun  2,https://newyork.craigslist.org/brk/reo/d/cleveland-investors-special/7128684126.html, (Cleveland),-73.935600,40.849600,,$35000,$$ Investors Special $$
Jun  2,https://newyork.craigslist.org/brk/reo/d/cleveland-investors-special/7123316598.html, (Cleveland),-73.935600,40.849600,,$45000,$$ Investors Special $$
Jun  2,https://newyork.craigslist.org/brk/reo/d/cleveland-investors-special/7120431310.html, (Cleveland),-73.935600,40.849600,,$45000,$$ Investors Special $$
Jun  2,https://newyork.craigslist.org/brk/reo/d/cleveland-investors-special/7121224967.html, (Cleveland),-73.990300,40.694000,,$45000,$$ Investors Special $$
Jun  2,https://newyork.craigslist.org/que/reo/d/citi-feps-ok-new-3-bedroom/7134641207.html, (queens Jamaica),-73.990300,40.694000,,$1800,😍😍😍 CITI FEPS OK NEW 3 Bedroom.
Jun  2,https://newyork.craigslist.org/wch/reo/d/thiells-majestic-manor-home-bank-owned/7134636155.html, (POMONA),-73.990300,40.694000,,$800000,MAJESTIC MANOR HOME-BANK OWNED
Jun  2,https://newyork.craigslist.org/wch/reb/d/stratford-stratford-2-family/7134639835.html, (Stratford),-73.990300,40.694000,,$338000,Stratford 2 Family
Jun  2,https://newyork.craigslist.org/mnh/reb/d/rocky-mount-new-construction-lake-front/7134639492.html, (Upper West Side),-74.118400,40.568200,,$249500,New Construction Lake front home - 28236 Green =berry
Jun  2,https://newyork.craigslist.org/wch/reb/d/stratford-stratford-retail-restaurant/7134639063.html, (Stratford),-74.118400,40.568200,,$575000,Stratford Retail-Restaurant
